State Exports by NAICS Commodities,,,,
Current date: 11/14/2018 6:34 PM (Eastern Standard Time),,,,
State,Commodity,Country,Time,Total Exports Value ($US)
Virginia,322 Paper,World Total,2010,"959,918,428"
Virginia,322 Paper,World Total,2011,"966,625,313"
Virginia,322 Paper,World Total,2012,"977,310,731"
Virginia,322 Paper,World Total,2013,"1,073,830,442"
Virginia,322 Paper,World Total,2014,"980,679,732"
Virginia,322 Paper,World Total,2015,"1,013,374,554"
Virginia,322 Paper,World Total,2016,"1,009,007,292"
Virginia,322 Paper,World Total,2017,"1,098,759,461"
Virginia,"323 Printed Matter And Related Products, Nesoi",World Total,2002,"55,484,693"
Virginia,"323 Printed Matter And Related Products, Nesoi",World Total,2003,"71,617,896"
Virginia,"323 Printed Matter And Related Products, Nesoi",World Total,2004,"92,089,749"
Virginia,"323 Printed Matter And Related Products, Nesoi",World Total,2005,"111,908,047"
Virginia,"323 Printed Matter And Related Products, Nesoi",World Total,2006,"114,644,088"
Virginia,"323 Printed Matter And Related Products, Nesoi",World Total,2007,"127,834,287"
Virginia,"323 Printed Matter And Related Products, Nesoi",World Total,2008,"136,857,655"
Virginia,"323 Printed Matter And Related Products, Nesoi",World Total,2009,"117,114,396"
Virginia,"323 Printed Matter And Related Products, Nesoi",World Total,2010,"132,170,927"
Virginia,"323 Printed Matter And Related Products, Nesoi",World Total,2011,"129,358,783"
Virginia,"323 Printed Matter And Related Products, Nesoi",World Total,2012,"143,367,052"
Virginia,"323 Printed Matter And Related Products, Nesoi",World Total,2013,"148,450,398"
Virginia,"323 Printed Matter And Related Products, Nesoi",World Total,2014,"149,856,030"
Virginia,"323 Printed Matter And Related Products, Nesoi",World Total,2015,"146,369,562"
Virginia,"323 Printed Matter And Related Products, Nesoi",World Total,2016,"167,701,581"
Virginia,"323 Printed Matter And Related Products, Nesoi",World Total,2017,"163,594,672"
Virginia,324 Petroleum & Coal Products,World Total,2002,"39,727,116"
Virginia,324 Petroleum & Coal Products,World Total,2003,"67,622,659"
Virginia,324 Petroleum & Coal Products,World Total,2004,"27,315,196"
Virginia,324 Petroleum & Coal Products,World Total,2005,"33,795,557"
Virginia,324 Petroleum & Coal Products,World Total,2006,"90,043,389"
Virginia,324 Petroleum & Coal Products,World Total,2007,"127,252,543"
Virginia,324 Petroleum & Coal Products,World Total,2008,"106,232,407"
Virginia,324 Petroleum & Coal Products,World Total,2009,"55,200,949"
Virginia,324 Petroleum & Coal Products,World Total,2010,"130,330,483"
Virginia,324 Petroleum & Coal Products,World Total,2011,"212,949,535"
Virginia,324 Petroleum & Coal Products,World Total,2012,"188,836,556"
Virginia,324 Petroleum & Coal Products,World Total,2013,"184,216,442"
Virginia,324 Petroleum & Coal Products,World Total,2014,"867,114,711"
Virginia,324 Petroleum & Coal Products,World Total,2015,"370,285,028"
Virginia,324 Petroleum & Coal Products,World Total,2016,"82,396,924"
Virginia,324 Petroleum & Coal Products,World Total,2017,"70,114,642"
Virginia,325 Chemicals,World Total,2002,"1,349,725,434"
Virginia,325 Chemicals,World Total,2003,"1,441,060,482"
Virginia,325 Chemicals,World Total,2004,"1,804,666,331"
Virginia,325 Chemicals,World Total,2005,"1,665,464,687"
Virginia,325 Chemicals,World Total,2006,"1,725,120,780"
Virginia,325 Chemicals,World Total,2007,"2,083,413,446"
Virginia,325 Chemicals,World Total,2008,"2,746,512,330"
Virginia,325 Chemicals,World Total,2009,"2,509,677,200"
Virginia,325 Chemicals,World Total,2010,"2,803,412,230"
Virginia,325 Chemicals,World Total,2011,"2,965,246,841"
Virginia,325 Chemicals,World Total,2012,"3,009,960,437"
Virginia,325 Chemicals,World Total,2013,"2,962,866,247"
Virginia,325 Chemicals,World Total,2014,"3,192,734,744"
Virginia,325 Chemicals,World Total,2015,"2,693,964,734"
Virginia,325 Chemicals,World Total,2016,"2,511,382,772"
Virginia,325 Chemicals,World Total,2017,"2,364,464,993"
Virginia,326 Plastics & Rubber Products,World Total,2002,"323,207,875"
Virginia,326 Plastics & Rubber Products,World Total,2003,"364,687,042"
Virginia,326 Plastics & Rubber Products,World Total,2004,"399,846,838"
Virginia,326 Plastics & Rubber Products,World Total,2005,"419,136,662"
Virginia,326 Plastics & Rubber Products,World Total,2006,"459,040,759"
Virginia,326 Plastics & Rubber Products,World Total,2007,"493,726,106"
Virginia,326 Plastics & Rubber Products,World Total,2008,"547,354,267"
Virginia,326 Plastics & Rubber Products,World Total,2009,"438,559,234"
Virginia,326 Plastics & Rubber Products,World Total,2010,"481,463,332"
Virginia,326 Plastics & Rubber Products,World Total,2011,"504,083,989"
Virginia,326 Plastics & Rubber Products,World Total,2012,"519,651,347"
Virginia,326 Plastics & Rubber Products,World Total,2013,"505,049,899"
Virginia,326 Plastics & Rubber Products,World Total,2014,"501,327,099"
Virginia,326 Plastics & Rubber Products,World Total,2015,"488,078,391"
Virginia,326 Plastics & Rubber Products,World Total,2016,"492,146,421"
Virginia,326 Plastics & Rubber Products,World Total,2017,"502,831,782"
Virginia,327 Nonmetallic Mineral Products,World Total,2002,"73,165,828"
Virginia,327 Nonmetallic Mineral Products,World Total,2003,"74,001,219"
Virginia,327 Nonmetallic Mineral Products,World Total,2004,"75,860,998"
Virginia,327 Nonmetallic Mineral Products,World Total,2005,"61,200,240"
Virginia,327 Nonmetallic Mineral Products,World Total,2006,"99,007,012"
Virginia,327 Nonmetallic Mineral Products,World Total,2007,"86,673,491"
Virginia,327 Nonmetallic Mineral Products,World Total,2008,"122,439,044"
Virginia,327 Nonmetallic Mineral Products,World Total,2009,"97,874,695"
Virginia,327 Nonmetallic Mineral Products,World Total,2010,"127,754,216"
Virginia,327 Nonmetallic Mineral Products,World Total,2011,"139,982,605"
Virginia,327 Nonmetallic Mineral Products,World Total,2012,"144,506,614"
Virginia,327 Nonmetallic Mineral Products,World Total,2013,"155,964,361"
Virginia,327 Nonmetallic Mineral Products,World Total,2014,"189,695,721"
Virginia,327 Nonmetallic Mineral Products,World Total,2015,"219,490,042"
Virginia,327 Nonmetallic Mineral Products,World Total,2016,"240,600,265"
Virginia,327 Nonmetallic Mineral Products,World Total,2017,"243,095,895"
Virginia,331 Primary Metal Mfg,World Total,2002,"72,062,410"
Virginia,331 Primary Metal Mfg,World Total,2003,"119,394,011"
Virginia,331 Primary Metal Mfg,World Total,2004,"165,440,951"
Virginia,331 Primary Metal Mfg,World Total,2005,"284,060,595"
Virginia,331 Primary Metal Mfg,World Total,2006,"296,977,299"
Virginia,331 Primary Metal Mfg,World Total,2007,"243,628,803"
Virginia,331 Primary Metal Mfg,World Total,2008,"295,097,284"
Virginia,331 Primary Metal Mfg,World Total,2009,"220,667,214"
Virginia,331 Primary Metal Mfg,World Total,2010,"227,627,132"
Virginia,331 Primary Metal Mfg,World Total,2011,"360,371,142"
Virginia,331 Primary Metal Mfg,World Total,2012,"430,391,700"
Virginia,331 Primary Metal Mfg,World Total,2013,"433,221,968"
Virginia,331 Primary Metal Mfg,World Total,2014,"324,282,176"
Virginia,331 Primary Metal Mfg,World Total,2015,"297,381,643"
Virginia,331 Primary Metal Mfg,World Total,2016,"357,579,719"
Virginia,331 Primary Metal Mfg,World Total,2017,"313,667,975"
Virginia,"332 Fabricated Metal Products, Nesoi",World Total,2002,"276,234,086"
Virginia,"332 Fabricated Metal Products, Nesoi",World Total,2003,"260,115,198"
Virginia,"332 Fabricated Metal Products, Nesoi",World Total,2004,"298,398,263"
Virginia,"332 Fabricated Metal Products, Nesoi",World Total,2005,"266,302,175"
Virginia,"332 Fabricated Metal Products, Nesoi",World Total,2006,"346,138,363"
Virginia,"332 Fabricated Metal Products, Nesoi",World Total,2007,"403,308,167"
Virginia,"332 Fabricated Metal Products, Nesoi",World Total,2008,"498,891,775"
Virginia,"332 Fabricated Metal Products, Nesoi",World Total,2009,"461,140,228"
Virginia,"332 Fabricated Metal Products, Nesoi",World Total,2010,"575,977,830"
Virginia,"332 Fabricated Metal Products, Nesoi",World Total,2011,"526,807,589"
Virginia,"332 Fabricated Metal Products, Nesoi",World Total,2012,"582,237,480"
Virginia,"332 Fabricated Metal Products, Nesoi",World Total,2013,"577,395,288"
Virginia,"332 Fabricated Metal Products, Nesoi",World Total,2014,"560,892,438"
Virginia,"332 Fabricated Metal Products, Nesoi",World Total,2015,"532,877,657"
Virginia,"332 Fabricated Metal Products, Nesoi",World Total,2016,"522,087,871"
Virginia,"332 Fabricated Metal Products, Nesoi",World Total,2017,"476,489,743"
Virginia,"333 Machinery, Except Electrical",World Total,2002,"1,385,642,476"
Virginia,"333 Machinery, Except Electrical",World Total,2003,"1,130,339,558"
Virginia,"333 Machinery, Except Electrical",World Total,2004,"1,135,769,312"
Virginia,"333 Machinery, Except Electrical",World Total,2005,"1,191,798,230"
Virginia,"333 Machinery, Except Electrical",World Total,2006,"1,304,825,185"
Virginia,"333 Machinery, Except Electrical",World Total,2007,"1,371,037,745"
Virginia,"333 Machinery, Except Electrical",World Total,2008,"1,574,948,167"
Virginia,"333 Machinery, Except Electrical",World Total,2009,"1,381,278,061"
Virginia,"333 Machinery, Except Electrical",World Total,2010,"1,682,061,330"
Virginia,"333 Machinery, Except Electrical",World Total,2011,"1,754,196,033"
Virginia,"333 Machinery, Except Electrical",World Total,2012,"1,713,963,767"
Virginia,"333 Machinery, Except Electrical",World Total,2013,"1,733,614,099"
Virginia,"333 Machinery, Except Electrical",World Total,2014,"1,693,480,861"
Virginia,"333 Machinery, Except Electrical",World Total,2015,"1,508,128,757"
Virginia,"333 Machinery, Except Electrical",World Total,2016,"1,468,597,495"
Virginia,"333 Machinery, Except Electrical",World Total,2017,"1,461,147,069"
Virginia,334 Computer & Electronic Products,World Total,2002,"1,568,737,745"
Virginia,334 Computer & Electronic Products,World Total,2003,"1,379,170,860"
Virginia,334 Computer & Electronic Products,World Total,2004,"1,348,354,447"
Virginia,334 Computer & Electronic Products,World Total,2005,"1,741,782,476"
Virginia,334 Computer & Electronic Products,World Total,2006,"2,625,107,635"
Virginia,334 Computer & Electronic Products,World Total,2007,"3,737,546,388"
Virginia,334 Computer & Electronic Products,World Total,2008,"3,458,278,494"
Virginia,334 Computer & Electronic Products,World Total,2009,"2,166,878,303"
Virginia,334 Computer & Electronic Products,World Total,2010,"2,547,841,743"
Virginia,334 Computer & Electronic Products,World Total,2011,"2,233,403,548"
Virginia,334 Computer & Electronic Products,World Total,2012,"2,348,112,259"
Virginia,334 Computer & Electronic Products,World Total,2013,"2,553,947,222"
Virginia,334 Computer & Electronic Products,World Total,2014,"2,497,795,240"
Virginia,334 Computer & Electronic Products,World Total,2015,"2,279,087,243"
Virginia,334 Computer & Electronic Products,World Total,2016,"2,197,352,696"
Virginia,334 Computer & Electronic Products,World Total,2017,"2,026,618,439"
Virginia,"335 Electrical Equipment, Appliances & Components",World Total,2002,"428,101,973"
Virginia,"335 Electrical Equipment, Appliances & Components",World Total,2003,"277,880,809"
Virginia,"335 Electrical Equipment, Appliances & Components",World Total,2004,"341,458,787"
Virginia,"335 Electrical Equipment, Appliances & Components",World Total,2005,"389,238,940"
Virginia,"335 Electrical Equipment, Appliances & Components",World Total,2006,"400,243,501"
Virginia,"335 Electrical Equipment, Appliances & Components",World Total,2007,"405,873,104"
Virginia,"335 Electrical Equipment, Appliances & Components",World Total,2008,"454,741,796"
Virginia,"335 Electrical Equipment, Appliances & Components",World Total,2009,"393,925,461"
Virginia,"335 Electrical Equipment, Appliances & Components",World Total,2010,"469,240,268"
Virginia,"335 Electrical Equipment, Appliances & Components",World Total,2011,"505,778,184"
Virginia,"335 Electrical Equipment, Appliances & Components",World Total,2012,"642,835,178"
Virginia,"335 Electrical Equipment, Appliances & Components",World Total,2013,"588,843,636"
Virginia,"335 Electrical Equipment, Appliances & Components",World Total,2014,"551,211,679"
Virginia,"335 Electrical Equipment, Appliances & Components",World Total,2015,"490,397,407"
Virginia,"335 Electrical Equipment, Appliances & Components",World Total,2016,"498,777,990"
Virginia,"335 Electrical Equipment, Appliances & Components",World Total,2017,"465,432,457"
Virginia,336 Transportation Equipment,World Total,2002,"1,129,393,819"
Virginia,336 Transportation Equipment,World Total,2003,"1,468,303,290"
Virginia,336 Transportation Equipment,World Total,2004,"1,866,355,735"
Virginia,336 Transportation Equipment,World Total,2005,"1,805,964,702"
Virginia,336 Transportation Equipment,World Total,2006,"2,053,299,405"
Virginia,336 Transportation Equipment,World Total,2007,"2,130,090,391"
Virginia,336 Transportation Equipment,World Total,2008,"2,324,230,762"
Virginia,336 Transportation Equipment,World Total,2009,"1,631,499,928"
Virginia,336 Transportation Equipment,World Total,2010,"1,940,174,182"
Virginia,336 Transportation Equipment,World Total,2011,"2,006,286,017"
Virginia,336 Transportation Equipment,World Total,2012,"2,408,066,848"
Virginia,336 Transportation Equipment,World Total,2013,"1,704,407,479"
Virginia,336 Transportation Equipment,World Total,2014,"1,941,453,009"
Virginia,336 Transportation Equipment,World Total,2015,"1,972,485,504"
Virginia,336 Transportation Equipment,World Total,2016,"1,695,679,033"
Virginia,336 Transportation Equipment,World Total,2017,"1,897,749,577"
Virginia,337 Furniture & Fixtures,World Total,2002,"42,682,830"
Virginia,337 Furniture & Fixtures,World Total,2003,"34,270,679"
Virginia,337 Furniture & Fixtures,World Total,2004,"39,277,092"
Virginia,337 Furniture & Fixtures,World Total,2005,"49,035,311"
Virginia,337 Furniture & Fixtures,World Total,2006,"50,135,237"
Virginia,337 Furniture & Fixtures,World Total,2007,"51,835,110"
Virginia,337 Furniture & Fixtures,World Total,2008,"62,282,840"
Virginia,337 Furniture & Fixtures,World Total,2009,"72,636,347"
Virginia,337 Furniture & Fixtures,World Total,2010,"127,990,022"
Virginia,337 Furniture & Fixtures,World Total,2011,"159,292,858"
Virginia,337 Furniture & Fixtures,World Total,2012,"149,819,127"
Virginia,337 Furniture & Fixtures,World Total,2013,"144,885,041"
Virginia,337 Furniture & Fixtures,World Total,2014,"151,732,994"
Virginia,337 Furniture & Fixtures,World Total,2015,"150,367,334"
Virginia,337 Furniture & Fixtures,World Total,2016,"140,490,852"
Virginia,337 Furniture & Fixtures,World Total,2017,"163,288,450"
Virginia,339 Miscellaneous Manufactured Commodities,World Total,2002,"158,794,073"
Virginia,339 Miscellaneous Manufactured Commodities,World Total,2003,"208,580,029"
Virginia,339 Miscellaneous Manufactured Commodities,World Total,2004,"230,494,739"
Virginia,339 Miscellaneous Manufactured Commodities,World Total,2005,"272,822,615"
Virginia,339 Miscellaneous Manufactured Commodities,World Total,2006,"257,828,222"
Virginia,339 Miscellaneous Manufactured Commodities,World Total,2007,"286,618,681"
Virginia,339 Miscellaneous Manufactured Commodities,World Total,2008,"308,407,659"
Virginia,339 Miscellaneous Manufactured Commodities,World Total,2009,"289,962,669"
Virginia,339 Miscellaneous Manufactured Commodities,World Total,2010,"337,749,042"
Virginia,339 Miscellaneous Manufactured Commodities,World Total,2011,"341,966,751"
Virginia,339 Miscellaneous Manufactured Commodities,World Total,2012,"374,729,839"
Virginia,339 Miscellaneous Manufactured Commodities,World Total,2013,"414,357,471"
Virginia,339 Miscellaneous Manufactured Commodities,World Total,2014,"445,874,811"
Virginia,339 Miscellaneous Manufactured Commodities,World Total,2015,"499,605,871"
Virginia,339 Miscellaneous Manufactured Commodities,World Total,2016,"442,914,763"
Virginia,339 Miscellaneous Manufactured Commodities,World Total,2017,"485,868,483"
Virginia,"511 Newspapers, Books & Other Published Matter, Nesoi",World Total,2003,"453,690"
Virginia,"511 Newspapers, Books & Other Published Matter, Nesoi",World Total,2004,"3,914,106"
Virginia,"511 Newspapers, Books & Other Published Matter, Nesoi",World Total,2005,"6,828,945"
Virginia,"511 Newspapers, Books & Other Published Matter, Nesoi",World Total,2006,"3,430,784"
Virginia,"511 Newspapers, Books & Other Published Matter, Nesoi",World Total,2007,"6,634,839"
Virginia,"511 Newspapers, Books & Other Published Matter, Nesoi",World Total,2008,"6,835,662"
Virginia,"511 Newspapers, Books & Other Published Matter, Nesoi",World Total,2009,"11,271,991"
Virginia,"511 Newspapers, Books & Other Published Matter, Nesoi",World Total,2010,"6,415,866"
Virginia,"511 Newspapers, Books & Other Published Matter, Nesoi",World Total,2011,"6,885,294"
Virginia,910 Waste And Scrap,World Total,2002,"70,727,839"
Virginia,910 Waste And Scrap,World Total,2003,"85,830,058"
Virginia,910 Waste And Scrap,World Total,2004,"87,179,530"
Virginia,910 Waste And Scrap,World Total,2005,"124,968,526"
Virginia,910 Waste And Scrap,World Total,2006,"194,075,002"
Virginia,910 Waste And Scrap,World Total,2007,"257,510,680"
Virginia,910 Waste And Scrap,World Total,2008,"325,220,579"
Virginia,910 Waste And Scrap,World Total,2009,"275,726,775"
Virginia,910 Waste And Scrap,World Total,2010,"349,132,780"
Virginia,910 Waste And Scrap,World Total,2011,"444,429,086"
Virginia,910 Waste And Scrap,World Total,2012,"490,577,843"
Virginia,910 Waste And Scrap,World Total,2013,"364,074,753"
Virginia,910 Waste And Scrap,World Total,2014,"319,479,184"
Virginia,910 Waste And Scrap,World Total,2015,"293,656,496"
Virginia,910 Waste And Scrap,World Total,2016,"275,775,761"
Virginia,910 Waste And Scrap,World Total,2017,"287,551,109"
Virginia,920 Used Or Second-hand Merchandise,World Total,2002,"14,791,766"
Virginia,920 Used Or Second-hand Merchandise,World Total,2003,"10,639,661"
Virginia,920 Used Or Second-hand Merchandise,World Total,2004,"10,525,953"
Virginia,920 Used Or Second-hand Merchandise,World Total,2005,"8,164,139"
Virginia,920 Used Or Second-hand Merchandise,World Total,2006,"10,222,298"
Virginia,920 Used Or Second-hand Merchandise,World Total,2007,"16,471,186"
Virginia,920 Used Or Second-hand Merchandise,World Total,2008,"22,535,157"
Virginia,920 Used Or Second-hand Merchandise,World Total,2009,"20,228,698"
Virginia,920 Used Or Second-hand Merchandise,World Total,2010,"39,457,133"
Virginia,920 Used Or Second-hand Merchandise,World Total,2011,"67,876,347"
Virginia,930 Used Or Second-hand Merchandise,World Total,2012,"178,671,216"
Virginia,930 Used Or Second-hand Merchandise,World Total,2013,"147,226,775"
Virginia,930 Used Or Second-hand Merchandise,World Total,2014,"150,303,363"
Virginia,930 Used Or Second-hand Merchandise,World Total,2015,"115,409,015"
Virginia,930 Used Or Second-hand Merchandise,World Total,2016,"119,527,966"
Virginia,930 Used Or Second-hand Merchandise,World Total,2017,"108,752,991"
Virginia,980 Goods Returned (exports For Canada Only),World Total,2002,"14,851,720"
Virginia,980 Goods Returned (exports For Canada Only),World Total,2003,"13,306,141"
Virginia,980 Goods Returned (exports For Canada Only),World Total,2004,"11,699,431"
Virginia,980 Goods Returned (exports For Canada Only),World Total,2005,"1,466,649"
Virginia,980 Goods Returned (exports For Canada Only),World Total,2006,"1,601,688"
Virginia,980 Goods Returned (exports For Canada Only),World Total,2007,"1,566,088"
Virginia,980 Goods Returned (exports For Canada Only),World Total,2008,"3,760,798"
Virginia,980 Goods Returned (exports For Canada Only),World Total,2009,"2,895,290"
Virginia,980 Goods Returned (exports For Canada Only),World Total,2010,"1,051,344"
Virginia,980 Goods Returned (exports For Canada Only),World Total,2011,"728,562"
Virginia,980 Goods Returned (exports For Canada Only),World Total,2012,"1,060,351"
Virginia,980 Goods Returned (exports For Canada Only),World Total,2013,"473,449"
Virginia,980 Goods Returned (exports For Canada Only),World Total,2014,"985,800"
Virginia,980 Goods Returned (exports For Canada Only),World Total,2015,"348,814"
Virginia,980 Goods Returned (exports For Canada Only),World Total,2016,"321,724"
Virginia,980 Goods Returned (exports For Canada Only),World Total,2017,"1,263,543"
Virginia,990 Other Special Classification Provisions,World Total,2002,"416,233,213"
Virginia,990 Other Special Classification Provisions,World Total,2003,"397,523,375"
Virginia,990 Other Special Classification Provisions,World Total,2004,"254,067,316"
Virginia,990 Other Special Classification Provisions,World Total,2005,"192,612,180"
Virginia,990 Other Special Classification Provisions,World Total,2006,"202,024,103"
Virginia,990 Other Special Classification Provisions,World Total,2007,"243,475,931"
Virginia,990 Other Special Classification Provisions,World Total,2008,"276,547,144"
Virginia,990 Other Special Classification Provisions,World Total,2009,"268,557,071"
Virginia,990 Other Special Classification Provisions,World Total,2010,"255,677,990"
Virginia,990 Other Special Classification Provisions,World Total,2011,"384,311,092"
Virginia,990 Other Special Classification Provisions,World Total,2012,"325,326,510"
Virginia,990 Other Special Classification Provisions,World Total,2013,"434,567,371"
Virginia,990 Other Special Classification Provisions,World Total,2014,"438,790,246"
Virginia,990 Other Special Classification Provisions,World Total,2015,"562,847,634"
Virginia,990 Other Special Classification Provisions,World Total,2016,"296,971,446"
Virginia,990 Other Special Classification Provisions,World Total,2017,"141,436,715"
Washington,111 Agricultural Products,World Total,2002,"2,210,208,367"
Washington,111 Agricultural Products,World Total,2003,"3,359,193,326"
Washington,111 Agricultural Products,World Total,2004,"4,182,857,387"
Washington,111 Agricultural Products,World Total,2005,"4,189,407,105"
Washington,111 Agricultural Products,World Total,2006,"4,536,983,199"
Washington,111 Agricultural Products,World Total,2007,"6,562,380,396"
Washington,111 Agricultural Products,World Total,2008,"11,399,041,592"
Washington,111 Agricultural Products,World Total,2009,"7,902,797,710"
Washington,111 Agricultural Products,World Total,2010,"9,223,845,929"
Washington,111 Agricultural Products,World Total,2011,"11,372,705,484"
Washington,111 Agricultural Products,World Total,2012,"12,018,302,173"
Washington,111 Agricultural Products,World Total,2013,"10,375,174,462"
Washington,111 Agricultural Products,World Total,2014,"11,639,308,207"
Washington,111 Agricultural Products,World Total,2015,"9,456,924,842"
Washington,111 Agricultural Products,World Total,2016,"10,190,494,520"
Washington,111 Agricultural Products,World Total,2017,"10,480,572,818"
Washington,112 Livestock & Livestock Products,World Total,2002,"93,064,883"
Washington,112 Livestock & Livestock Products,World Total,2003,"88,543,806"
Washington,112 Livestock & Livestock Products,World Total,2004,"111,001,717"
Washington,112 Livestock & Livestock Products,World Total,2005,"116,447,147"
Washington,112 Livestock & Livestock Products,World Total,2006,"130,769,594"
Washington,112 Livestock & Livestock Products,World Total,2007,"144,232,617"
Washington,112 Livestock & Livestock Products,World Total,2008,"188,238,218"
Washington,112 Livestock & Livestock Products,World Total,2009,"136,669,249"
Washington,112 Livestock & Livestock Products,World Total,2010,"210,960,095"
Washington,112 Livestock & Livestock Products,World Total,2011,"284,711,610"
Washington,112 Livestock & Livestock Products,World Total,2012,"350,721,687"
Washington,112 Livestock & Livestock Products,World Total,2013,"414,889,315"
Washington,112 Livestock & Livestock Products,World Total,2014,"225,992,301"
Washington,112 Livestock & Livestock Products,World Total,2015,"309,932,002"
Washington,112 Livestock & Livestock Products,World Total,2016,"181,015,707"
Washington,112 Livestock & Livestock Products,World Total,2017,"195,203,726"
Washington,"113 Forestry Products, Nesoi",World Total,2002,"384,988,135"
Washington,"113 Forestry Products, Nesoi",World Total,2003,"357,851,506"
Washington,"113 Forestry Products, Nesoi",World Total,2004,"461,362,537"
Washington,"113 Forestry Products, Nesoi",World Total,2005,"439,551,553"
Washington,"113 Forestry Products, Nesoi",World Total,2006,"431,574,572"
Washington,"113 Forestry Products, Nesoi",World Total,2007,"441,046,961"
Washington,"113 Forestry Products, Nesoi",World Total,2008,"527,678,958"
Washington,"113 Forestry Products, Nesoi",World Total,2009,"443,876,733"
Washington,"113 Forestry Products, Nesoi",World Total,2010,"691,370,071"
Washington,"113 Forestry Products, Nesoi",World Total,2011,"1,002,343,348"
Washington,"113 Forestry Products, Nesoi",World Total,2012,"741,508,125"
Washington,"113 Forestry Products, Nesoi",World Total,2013,"1,081,094,938"
Washington,"113 Forestry Products, Nesoi",World Total,2014,"1,030,156,349"
Washington,"113 Forestry Products, Nesoi",World Total,2015,"691,062,683"
Washington,"113 Forestry Products, Nesoi",World Total,2016,"703,806,255"
Washington,"113 Forestry Products, Nesoi",World Total,2017,"771,513,819"
Washington,"114 Fish, Fresh/chilled/frozen & Other Marine Products",World Total,2002,"511,204,248"
Washington,"114 Fish, Fresh/chilled/frozen & Other Marine Products",World Total,2003,"534,428,344"
Washington,"114 Fish, Fresh/chilled/frozen & Other Marine Products",World Total,2004,"562,870,796"
Washington,"114 Fish, Fresh/chilled/frozen & Other Marine Products",World Total,2005,"555,950,409"
Washington,"114 Fish, Fresh/chilled/frozen & Other Marine Products",World Total,2006,"608,294,682"
Washington,"114 Fish, Fresh/chilled/frozen & Other Marine Products",World Total,2007,"641,440,818"
Washington,"114 Fish, Fresh/chilled/frozen & Other Marine Products",World Total,2008,"749,619,846"
Washington,"114 Fish, Fresh/chilled/frozen & Other Marine Products",World Total,2009,"651,329,761"
Washington,"114 Fish, Fresh/chilled/frozen & Other Marine Products",World Total,2010,"797,722,334"
Washington,"114 Fish, Fresh/chilled/frozen & Other Marine Products",World Total,2011,"877,790,010"
Washington,"114 Fish, Fresh/chilled/frozen & Other Marine Products",World Total,2012,"1,073,552,626"
Washington,"114 Fish, Fresh/chilled/frozen & Other Marine Products",World Total,2013,"1,120,690,709"
Washington,"114 Fish, Fresh/chilled/frozen & Other Marine Products",World Total,2014,"1,097,557,090"
Washington,"114 Fish, Fresh/chilled/frozen & Other Marine Products",World Total,2015,"1,012,314,673"
Washington,"114 Fish, Fresh/chilled/frozen & Other Marine Products",World Total,2016,"937,421,823"
Washington,"114 Fish, Fresh/chilled/frozen & Other Marine Products",World Total,2017,"1,120,588,779"
Washington,211 Oil & Gas,World Total,2002,"6,163,131"
Washington,211 Oil & Gas,World Total,2003,"23,153,364"
Washington,211 Oil & Gas,World Total,2004,"11,085,792"
Washington,211 Oil & Gas,World Total,2005,"40,990,771"
Washington,211 Oil & Gas,World Total,2006,"53,468,887"
Washington,211 Oil & Gas,World Total,2007,"50,531,050"
Washington,211 Oil & Gas,World Total,2008,"76,795,471"
Washington,211 Oil & Gas,World Total,2009,"54,001,689"
Washington,211 Oil & Gas,World Total,2010,"43,755,806"
Washington,211 Oil & Gas,World Total,2011,"103,054,853"
Washington,211 Oil & Gas,World Total,2012,"171,605,126"
Washington,211 Oil & Gas,World Total,2013,"215,904,425"
Washington,211 Oil & Gas,World Total,2014,"247,926,822"
Washington,211 Oil & Gas,World Total,2015,"311,086,966"
Washington,211 Oil & Gas,World Total,2016,"300,200,681"
Washington,211 Oil & Gas,World Total,2017,"440,133,582"
Washington,212 Minerals & Ores,World Total,2002,"24,129,774"
Washington,212 Minerals & Ores,World Total,2003,"21,334,694"
Washington,212 Minerals & Ores,World Total,2004,"46,517,438"
Washington,212 Minerals & Ores,World Total,2005,"72,120,066"
Washington,212 Minerals & Ores,World Total,2006,"136,683,876"
Washington,212 Minerals & Ores,World Total,2007,"239,748,004"
Washington,212 Minerals & Ores,World Total,2008,"347,020,738"
Washington,212 Minerals & Ores,World Total,2009,"179,503,608"
Washington,212 Minerals & Ores,World Total,2010,"275,791,226"
Washington,212 Minerals & Ores,World Total,2011,"403,113,256"
Washington,212 Minerals & Ores,World Total,2012,"351,010,176"
Washington,212 Minerals & Ores,World Total,2013,"268,365,189"
Washington,212 Minerals & Ores,World Total,2014,"282,852,078"
Washington,212 Minerals & Ores,World Total,2015,"113,203,174"
Washington,212 Minerals & Ores,World Total,2016,"159,374,152"
Washington,212 Minerals & Ores,World Total,2017,"265,390,703"
Washington,311 Food & Kindred Products,World Total,2002,"1,278,738,374"
Washington,311 Food & Kindred Products,World Total,2003,"1,600,470,628"
Washington,311 Food & Kindred Products,World Total,2004,"1,588,379,560"
Washington,311 Food & Kindred Products,World Total,2005,"1,602,012,192"
Washington,311 Food & Kindred Products,World Total,2006,"1,561,910,078"
Washington,311 Food & Kindred Products,World Total,2007,"2,111,997,166"
Washington,311 Food & Kindred Products,World Total,2008,"2,694,811,900"
Washington,311 Food & Kindred Products,World Total,2009,"2,353,183,663"
Washington,311 Food & Kindred Products,World Total,2010,"2,812,202,073"
Washington,311 Food & Kindred Products,World Total,2011,"2,890,254,705"
